Record Date,Electronic Category Description,Channel Type Description,Tax Category Description,Net Collections Amount,Electronic Category ID,Channel Type ID,Tax Category ID,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2024-12-06,Fully Electronic - All,Internet,IRS Non-Tax,874298.00,1,3,2,6,2025,1,2024,4,12,06
2024-12-06,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,66628315.98,2,1,1,7,2025,1,2024,4,12,06
2024-12-06,Fully Electronic - All,Bank,IRS Tax,2733355.07,1,5,3,3,2025,1,2024,4,12,06
2024-12-06,Non-Electronic,Over-the-Counter (OTC),IRS Tax,545378.87,4,1,3,4,2025,1,2024,4,12,06
2024-12-06,Fully Electronic - All,Bank,Non-Tax,1089312890.33,1,5,1,8,2025,1,2024,4,12,06
2024-12-06,Electronic Settlement,Mail,IRS Tax,109621010.76,3,2,3,10,2025,1,2024,4,12,06
2024-12-06,Electronic Settlement,Mail,Non-Tax,37559940.52,3,2,1,11,2025,1,2024,4,12,06
2024-12-06,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,158347450.73,2,1,3,9,2025,1,2024,4,12,06
2024-12-06,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,15528433.96,1,1,1,12,2025,1,2024,4,12,06
2024-12-06,Fully Electronic - All,Internet,Non-Tax,805714051.49,1,3,1,13,2025,1,2024,4,12,06
2024-12-06,Fully Electronic - All,Internet,IRS Tax,12011487711.92,1,3,3,14,2025,1,2024,4,12,06
2024-12-05,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,94546.70,2,1,2,4,2025,1,2024,4,12,05
2024-12-05,Non-Electronic,Mail,Non-Tax,61.77,4,2,1,1,2025,1,2024,4,12,05
2024-12-05,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,157101.53,3,1,1,2,2025,1,2024,4,12,05
2024-12-05,Non-Electronic,Over-the-Counter (OTC),Non-Tax,55397248.75,4,1,1,3,2025,1,2024,4,12,05
2024-12-05,Fully Electronic - All,Internet,IRS Non-Tax,278508.38,1,3,2,7,2025,1,2024,4,12,05
2024-12-05,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,146881440.63,2,1,1,8,2025,1,2024,4,12,05
2024-12-05,Fully Electronic - All,Bank,IRS Tax,6277.28,1,5,3,5,2025,1,2024,4,12,05
2024-12-05,Non-Electronic,Over-the-Counter (OTC),IRS Tax,35010398.66,4,1,3,6,2025,1,2024,4,12,05
2024-12-05,Fully Electronic - All,Bank,Non-Tax,1336065296.43,1,5,1,9,2025,1,2024,4,12,05
2024-12-05,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,218338185.08,2,1,3,10,2025,1,2024,4,12,05
2024-12-05,Electronic Settlement,Mail,IRS Tax,110969498.99,3,2,3,11,2025,1,2024,4,12,05
2024-12-05,Electronic Settlement,Mail,Non-Tax,50408964.29,3,2,1,12,2025,1,2024,4,12,05
2024-12-05,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,15717210.35,1,1,1,13,2025,1,2024,4,12,05
2024-12-05,Fully Electronic - All,Internet,Non-Tax,570696079.83,1,3,1,14,2025,1,2024,4,12,05
2024-12-05,Fully Electronic - All,Internet,IRS Tax,4366714826.83,1,3,3,15,2025,1,2024,4,12,05
2024-12-04,Fully Electronic - All,Bank,IRS Non-Tax,60.72,1,5,2,3,2025,1,2024,4,12,04
2024-12-04,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,674847.39,3,1,1,1,2025,1,2024,4,12,04
2024-12-04,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9745839.22,4,1,1,2,2025,1,2024,4,12,04
2024-12-04,Fully Electronic - All,Internet,IRS Non-Tax,530950.64,1,3,2,6,2025,1,2024,4,12,04
2024-12-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,45622.20,2,1,2,4,2025,1,2024,4,12,04
2024-12-04,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,76283843.60,2,1,1,7,2025,1,2024,4,12,04
2024-12-04,Non-Electronic,Over-the-Counter (OTC),IRS Tax,134742.02,4,1,3,5,2025,1,2024,4,12,04
2024-12-04,Fully Electronic - All,Bank,Non-Tax,1619295524.99,1,5,1,8,2025,1,2024,4,12,04
2024-12-04,Electronic Settlement,Mail,IRS Tax,504154706.32,3,2,3,10,2025,1,2024,4,12,04
2024-12-04,Electronic Settlement,Mail,Non-Tax,93291674.45,3,2,1,11,2025,1,2024,4,12,04
2024-12-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,172064453.82,2,1,3,9,2025,1,2024,4,12,04
2024-12-04,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16270738.91,1,1,1,12,2025,1,2024,4,12,04
2024-12-04,Fully Electronic - All,Internet,Non-Tax,612483053.04,1,3,1,13,2025,1,2024,4,12,04
2024-12-04,Fully Electronic - All,Internet,IRS Tax,14304921179.31,1,3,3,14,2025,1,2024,4,12,04
2024-12-03,Fully Electronic - All,Bank,IRS Non-Tax,46.58,1,5,2,2,2025,1,2024,4,12,03
2024-12-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,19893.47,2,1,2,3,2025,1,2024,4,12,03
2024-12-03,Non-Electronic,Over-the-Counter (OTC),Non-Tax,8399505.21,4,1,1,1,2025,1,2024,4,12,03
2024-12-03,Fully Electronic - All,Internet,IRS Non-Tax,358563.08,1,3,2,6,2025,1,2024,4,12,03
2024-12-03,Fully Electronic - All,Bank,Non-Tax,2056642740.95,1,5,1,7,2025,1,2024,4,12,03
2024-12-03,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,90332041.00,2,1,1,8,2025,1,2024,4,12,03
2024-12-03,Non-Electronic,Over-the-Counter (OTC),IRS Tax,5837081.16,4,1,3,4,2025,1,2024,4,12,03
2024-12-03,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,207345.76,3,1,1,5,2025,1,2024,4,12,03
2024-12-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,150951023.46,2,1,3,9,2025,1,2024,4,12,03
2024-12-03,Electronic Settlement,Mail,Non-Tax,79320287.18,3,2,1,11,2025,1,2024,4,12,03
2024-12-03,Electronic Settlement,Mail,IRS Tax,266595928.63,3,2,3,10,2025,1,2024,4,12,03
2024-12-03,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14230759.83,1,1,1,12,2025,1,2024,4,12,03
2024-12-03,Fully Electronic - All,Internet,Non-Tax,1220224216.82,1,3,1,13,2025,1,2024,4,12,03
2024-12-03,Fully Electronic - All,Internet,IRS Tax,8755926422.93,1,3,3,14,2025,1,2024,4,12,03
2024-12-02,Fully Electronic - All,Bank,IRS Non-Tax,20.00,1,5,2,2,2025,1,2024,4,12,02
2024-12-02,Non-Electronic,Over-the-Counter (OTC),IRS Tax,16311622.18,4,1,3,3,2025,1,2024,4,12,02
2024-12-02,Non-Electronic,Over-the-Counter (OTC),Non-Tax,6912111.94,4,1,1,1,2025,1,2024,4,12,02
2024-12-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,3410.00,2,1,2,5,2025,1,2024,4,12,02
2024-12-02,Fully Electronic - All,Internet,IRS Non-Tax,179691.00,1,3,2,6,2025,1,2024,4,12,02
2024-12-02,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,226179.47,3,1,1,4,2025,1,2024,4,12,02
2024-12-02,Fully Electronic - All,Bank,Non-Tax,3698255349.81,1,5,1,8,2025,1,2024,4,12,02
2024-12-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,146696040.03,2,1,3,9,2025,1,2024,4,12,02
2024-12-02,Electronic Settlement,Mail,IRS Tax,116424371.36,3,2,3,10,2025,1,2024,4,12,02
2024-12-02,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,69835501.10,2,1,1,7,2025,1,2024,4,12,02
2024-12-02,Electronic Settlement,Mail,Non-Tax,66848534.83,3,2,1,11,2025,1,2024,4,12,02
2024-12-02,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,38623086.08,1,1,1,12,2025,1,2024,4,12,02
2024-12-02,Fully Electronic - All,Internet,Non-Tax,945947591.93,1,3,1,13,2025,1,2024,4,12,02
2024-12-02,Fully Electronic - All,Internet,IRS Tax,37865546626.54,1,3,3,14,2025,1,2024,4,12,02
2024-11-29,Fully Electronic - All,Bank,IRS Non-Tax,273.00,1,5,2,3,2025,1,2024,4,11,29
2024-11-29,Non-Electronic,Over-the-Counter (OTC),IRS Tax,529696.25,4,1,3,4,2025,1,2024,4,11,29
2024-11-29,Fully Electronic - All,Internet,IRS Non-Tax,405233.04,1,3,2,6,2025,1,2024,4,11,29
2024-11-29,Non-Electronic,Over-the-Counter (OTC),Non-Tax,6342368.97,4,1,1,2,2025,1,2024,4,11,29
2024-11-29,Non-Electronic,Mail,Non-Tax,130.00,4,2,1,1,2025,1,2024,4,11,29
2024-11-29,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,7958.62,2,1,2,7,2025,1,2024,4,11,29
2024-11-29,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,86370486.17,2,1,1,8,2025,1,2024,4,11,29
2024-11-29,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,256434.11,3,1,1,5,2025,1,2024,4,11,29
2024-11-29,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,165153848.01,2,1,3,10,2025,1,2024,4,11,29
2024-11-29,Electronic Settlement,Mail,IRS Tax,119739660.39,3,2,3,11,2025,1,2024,4,11,29
2024-11-29,Electronic Settlement,Mail,Non-Tax,51297461.11,3,2,1,12,2025,1,2024,4,11,29
2024-11-29,Fully Electronic - All,Bank,Non-Tax,1599647560.35,1,5,1,9,2025,1,2024,4,11,29
2024-11-29,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,25236463.84,1,1,1,13,2025,1,2024,4,11,29
2024-11-29,Fully Electronic - All,Internet,Non-Tax,905086254.49,1,3,1,14,2025,1,2024,4,11,29
2024-11-29,Fully Electronic - All,Internet,IRS Tax,18104377227.69,1,3,3,15,2025,1,2024,4,11,29
2024-11-27,Non-Electronic,Over-the-Counter (OTC),IRS Tax,16123824.26,4,1,3,6,2025,1,2024,4,11,27
2024-11-27,Non-Electronic,Mail,Non-Tax,592.46,4,2,1,1,2025,1,2024,4,11,27
2024-11-27,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,159231.88,3,1,1,2,2025,1,2024,4,11,27
2024-11-27,Non-Electronic,Over-the-Counter (OTC),Non-Tax,62916333.00,4,1,1,3,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - All,Internet,IRS Non-Tax,562918.63,1,3,2,7,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - All,Bank,Non-Tax,1875642308.69,1,5,1,8,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,9894.13,2,1,2,4,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,90183834.26,2,1,1,9,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - All,Bank,IRS Tax,18704.66,1,5,3,5,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,207775303.26,2,1,3,10,2025,1,2024,4,11,27
2024-11-27,Electronic Settlement,Mail,IRS Tax,487161452.23,3,2,3,11,2025,1,2024,4,11,27
2024-11-27,Electronic Settlement,Mail,Non-Tax,98721974.34,3,2,1,12,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,21922152.01,1,1,1,13,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - All,Internet,IRS Tax,16595525076.76,1,3,3,14,2025,1,2024,4,11,27
2024-11-27,Fully Electronic - All,Internet,Non-Tax,615772289.95,1,3,1,15,2025,1,2024,4,11,27
2024-11-26,Non-Electronic,Over-the-Counter (OTC),Non-Tax,24077539.49,4,1,1,1,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - All,Internet,IRS Non-Tax,562144.98,1,3,2,6,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - All,Bank,Non-Tax,1620544757.19,1,5,1,7,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - All,Bank,IRS Tax,1209750.84,1,5,3,2,2025,1,2024,4,11,26
2024-11-26,Non-Electronic,Over-the-Counter (OTC),IRS Tax,9138545.19,4,1,3,3,2025,1,2024,4,11,26
2024-11-26,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,154928.94,3,1,1,4,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,44277.81,2,1,2,5,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,143378217.78,2,1,3,9,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,93614331.16,2,1,1,8,2025,1,2024,4,11,26
2024-11-26,Electronic Settlement,Mail,IRS Tax,147386277.92,3,2,3,10,2025,1,2024,4,11,26
2024-11-26,Electronic Settlement,Mail,Non-Tax,83865717.69,3,2,1,11,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,19086248.35,1,1,1,12,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - All,Internet,Non-Tax,708290386.05,1,3,1,13,2025,1,2024,4,11,26
2024-11-26,Fully Electronic - All,Internet,IRS Tax,4913553663.48,1,3,3,14,2025,1,2024,4,11,26
2024-11-25,Non-Electronic,Mail,Non-Tax,635.00,4,2,1,1,2025,1,2024,4,11,25
2024-11-25,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,25347.89,3,1,1,2,2025,1,2024,4,11,25
2024-11-25,Non-Electronic,Over-the-Counter (OTC),Non-Tax,71444354.26,4,1,1,3,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,41424.81,2,1,2,6,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - All,Internet,IRS Non-Tax,373243.56,1,3,2,7,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - All,Bank,IRS Non-Tax,524.95,1,5,2,4,2025,1,2024,4,11,25
2024-11-25,Non-Electronic,Over-the-Counter (OTC),IRS Tax,29649283.77,4,1,3,5,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - All,Bank,Non-Tax,1719701736.09,1,5,1,9,2025,1,2024,4,11,25
2024-11-25,Electronic Settlement,Mail,IRS Tax,144699222.21,3,2,3,11,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,174569275.89,2,1,1,8,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,227355440.55,2,1,3,10,2025,1,2024,4,11,25
2024-11-25,Electronic Settlement,Mail,Non-Tax,53801621.00,3,2,1,12,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,59922511.80,1,1,1,13,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - All,Internet,Non-Tax,6381038217.76,1,3,1,14,2025,1,2024,4,11,25
2024-11-25,Fully Electronic - All,Internet,IRS Tax,27699603274.01,1,3,3,15,2025,1,2024,4,11,25
2024-11-22,Fully Electronic - All,Internet,IRS Non-Tax,339280.00,1,3,2,4,2025,1,2024,4,11,22
2024-11-22,Non-Electronic,Over-the-Counter (OTC),Non-Tax,42651299.17,4,1,1,1,2025,1,2024,4,11,22
2024-11-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,327109.69,2,1,2,5,2025,1,2024,4,11,22
2024-11-22,Fully Electronic - All,Bank,Non-Tax,1158551294.23,1,5,1,6,2025,1,2024,4,11,22
2024-11-22,Non-Electronic,Over-the-Counter (OTC),IRS Tax,8014166.11,4,1,3,2,2025,1,2024,4,11,22
2024-11-22,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,503464.94,3,1,1,3,2025,1,2024,4,11,22
2024-11-22,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,104681231.77,2,1,1,7,2025,1,2024,4,11,22
2024-11-22,Electronic Settlement,Mail,IRS Tax,148324699.36,3,2,3,9,2025,1,2024,4,11,22
2024-11-22,Electronic Settlement,Mail,Non-Tax,59251030.30,3,2,1,10,2025,1,2024,4,11,22
2024-11-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,179378826.86,2,1,3,8,2025,1,2024,4,11,22
2024-11-22,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,17438185.48,1,1,1,11,2025,1,2024,4,11,22
2024-11-22,Fully Electronic - All,Internet,Non-Tax,525563714.37,1,3,1,12,2025,1,2024,4,11,22
2024-11-22,Fully Electronic - All,Internet,IRS Tax,10763515737.35,1,3,3,13,2025,1,2024,4,11,22
2024-11-21,Non-Electronic,Mail,Non-Tax,562.05,4,2,1,1,2025,1,2024,4,11,21
2024-11-21,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11994508.54,4,1,1,2,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - All,Internet,IRS Non-Tax,606023.00,1,3,2,7,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,92895.00,2,1,2,3,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - All,Bank,IRS Tax,1080615.33,1,5,3,4,2025,1,2024,4,11,21
2024-11-21,Non-Electronic,Over-the-Counter (OTC),IRS Tax,4630424.78,4,1,3,5,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,148767945.55,2,1,1,8,2025,1,2024,4,11,21
2024-11-21,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,363383.58,3,1,1,6,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - All,Bank,Non-Tax,2457557232.03,1,5,1,9,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,231112769.39,2,1,3,10,2025,1,2024,4,11,21
2024-11-21,Electronic Settlement,Mail,Non-Tax,70897292.33,3,2,1,11,2025,1,2024,4,11,21
2024-11-21,Electronic Settlement,Mail,IRS Tax,200343454.52,3,2,3,12,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16530083.27,1,1,1,13,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - All,Internet,Non-Tax,436790163.32,1,3,1,14,2025,1,2024,4,11,21
2024-11-21,Fully Electronic - All,Internet,IRS Tax,5421846090.98,1,3,3,15,2025,1,2024,4,11,21
2024-11-20,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,305251.54,3,1,1,1,2025,1,2024,4,11,20
2024-11-20,Non-Electronic,Over-the-Counter (OTC),Non-Tax,18755691.85,4,1,1,2,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,3700.00,2,1,2,3,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,71536783.44,2,1,1,7,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - All,Bank,IRS Tax,1415745.80,1,5,3,4,2025,1,2024,4,11,20
2024-11-20,Non-Electronic,Over-the-Counter (OTC),IRS Tax,14291752.94,4,1,3,5,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - All,Internet,IRS Non-Tax,434525.00,1,3,2,6,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - All,Bank,Non-Tax,1959928798.18,1,5,1,8,2025,1,2024,4,11,20
2024-11-20,Electronic Settlement,Mail,IRS Tax,419774705.01,3,2,3,9,2025,1,2024,4,11,20
2024-11-20,Electronic Settlement,Mail,Non-Tax,97271014.26,3,2,1,11,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,166432033.19,2,1,3,10,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16806534.20,1,1,1,12,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - All,Internet,Non-Tax,868526983.40,1,3,1,13,2025,1,2024,4,11,20
2024-11-20,Fully Electronic - All,Internet,IRS Tax,14454463317.57,1,3,3,14,2025,1,2024,4,11,20
2024-11-19,Fully Electronic - All,Bank,IRS Non-Tax,390.53,1,5,2,3,2025,1,2024,4,11,19
2024-11-19,Fully Electronic - All,Internet,IRS Non-Tax,1059850.00,1,3,2,6,2025,1,2024,4,11,19
2024-11-19,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,570393.30,3,1,1,1,2025,1,2024,4,11,19
2024-11-19,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9616297.29,4,1,1,2,2025,1,2024,4,11,19
2024-11-19,Fully Electronic - All,Bank,Non-Tax,2243508606.68,1,5,1,7,2025,1,2024,4,11,19
2024-11-19,Fully Electronic - All,Bank,IRS Tax,38269.88,1,5,3,4,2025,1,2024,4,11,19
2024-11-19,Non-Electronic,Over-the-Counter (OTC),IRS Tax,11847346.59,4,1,3,5,2025,1,2024,4,11,19
2024-11-19,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,69264102.39,2,1,1,8,2025,1,2024,4,11,19
2024-11-19,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,142162516.16,2,1,3,9,2025,1,2024,4,11,19
2024-11-19,Electronic Settlement,Mail,IRS Tax,145050247.94,3,2,3,10,2025,1,2024,4,11,19
2024-11-19,Electronic Settlement,Mail,Non-Tax,79548082.84,3,2,1,11,2025,1,2024,4,11,19
2024-11-19,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14467669.18,1,1,1,12,2025,1,2024,4,11,19
2024-11-19,Fully Electronic - All,Internet,Non-Tax,597659132.75,1,3,1,13,2025,1,2024,4,11,19
2024-11-19,Fully Electronic - All,Internet,IRS Tax,9807376658.76,1,3,3,14,2025,1,2024,4,11,19
2024-11-18,Fully Electronic - All,Bank,IRS Non-Tax,51880.00,1,5,2,2,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,8060.29,2,1,2,3,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - All,Internet,IRS Non-Tax,472618.00,1,3,2,7,2025,1,2024,4,11,18
2024-11-18,Non-Electronic,Over-the-Counter (OTC),Non-Tax,19144598.71,4,1,1,1,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - All,Bank,IRS Tax,128222.27,1,5,3,4,2025,1,2024,4,11,18
2024-11-18,Non-Electronic,Over-the-Counter (OTC),IRS Tax,3585963.99,4,1,3,5,2025,1,2024,4,11,18
2024-11-18,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,778118.33,3,1,1,6,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,40359327.45,2,1,1,8,2025,1,2024,4,11,18
2024-11-18,Electronic Settlement,Mail,IRS Tax,77776984.38,3,2,3,10,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - All,Bank,Non-Tax,1410621275.28,1,5,1,11,2025,1,2024,4,11,18
2024-11-18,Electronic Settlement,Mail,Non-Tax,65113164.86,3,2,1,12,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,465418163.94,2,1,3,9,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,56483769.32,1,1,1,13,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - All,Internet,Non-Tax,672210526.05,1,3,1,14,2025,1,2024,4,11,18
2024-11-18,Fully Electronic - All,Internet,IRS Tax,35456387344.60,1,3,3,15,2025,1,2024,4,11,18
2024-11-15,Fully Electronic - All,Bank,IRS Non-Tax,70.00,1,5,2,3,2025,1,2024,4,11,15
2024-11-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,3693.90,2,1,2,4,2025,1,2024,4,11,15
2024-11-15,Non-Electronic,Mail,Non-Tax,35.00,4,2,1,1,2025,1,2024,4,11,15
2024-11-15,Non-Electronic,Over-the-Counter (OTC),Non-Tax,12350868.68,4,1,1,2,2025,1,2024,4,11,15
2024-11-15,Fully Electronic - All,Internet,IRS Non-Tax,479759.66,1,3,2,7,2025,1,2024,4,11,15
2024-11-15,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,81086330.63,2,1,1,8,2025,1,2024,4,11,15
2024-11-15,Non-Electronic,Over-the-Counter (OTC),IRS Tax,2038518.76,4,1,3,5,2025,1,2024,4,11,15
2024-11-15,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,700836.34,3,1,1,6,2025,1,2024,4,11,15
2024-11-15,Fully Electronic - All,Bank,Non-Tax,1053898572.80,1,5,1,9,2025,1,2024,4,11,15
2024-11-15,Electronic Settlement,Mail,Non-Tax,60375319.55,3,2,1,12,2025,1,2024,4,11,15
2024-11-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,220067488.00,2,1,3,10,2025,1,2024,4,11,15
2024-11-15,Electronic Settlement,Mail,IRS Tax,130404614.35,3,2,3,11,2025,1,2024,4,11,15
2024-11-15,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,17294130.24,1,1,1,13,2025,1,2024,4,11,15
2024-11-15,Fully Electronic - All,Internet,IRS Tax,15373620026.14,1,3,3,14,2025,1,2024,4,11,15
2024-11-15,Fully Electronic - All,Internet,Non-Tax,668208725.18,1,3,1,15,2025,1,2024,4,11,15
2024-11-14,Fully Electronic - All,Bank,IRS Non-Tax,116.37,1,5,2,3,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,4560.53,2,1,2,4,2025,1,2024,4,11,14
2024-11-14,Non-Electronic,Mail,Non-Tax,700.00,4,2,1,1,2025,1,2024,4,11,14
2024-11-14,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,528565.83,3,1,1,7,2025,1,2024,4,11,14
2024-11-14,Non-Electronic,Over-the-Counter (OTC),Non-Tax,17043008.06,4,1,1,2,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - All,Internet,IRS Non-Tax,438853.82,1,3,2,8,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - All,Bank,IRS Tax,6420.05,1,5,3,5,2025,1,2024,4,11,14
2024-11-14,Non-Electronic,Over-the-Counter (OTC),IRS Tax,9065108.03,4,1,3,6,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,93333464.10,2,1,1,9,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - All,Bank,Non-Tax,1486587460.29,1,5,1,10,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,212984619.63,2,1,3,11,2025,1,2024,4,11,14
2024-11-14,Electronic Settlement,Mail,IRS Tax,615688438.08,3,2,3,12,2025,1,2024,4,11,14
2024-11-14,Electronic Settlement,Mail,Non-Tax,98834179.94,3,2,1,13,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16524500.77,1,1,1,14,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - All,Internet,IRS Tax,13504938409.56,1,3,3,15,2025,1,2024,4,11,14
2024-11-14,Fully Electronic - All,Internet,Non-Tax,681052556.68,1,3,1,16,2025,1,2024,4,11,14
2024-11-13,Non-Electronic,Over-the-Counter (OTC),Non-Tax,16637081.84,4,1,1,2,2025,1,2024,4,11,13
